method,dataset,dataset_version,pretrained,train,epochs,recall/roi_0.3,recall/rcnn_0.3,recall/roi_0.5,recall/rcnn_0.5,recall/roi_0.7,recall/rcnn_0.7,Car_aos/easy_R40,Car_aos/moderate_R40,Car_aos/hard_R40,Car_3d/easy_R40,Car_3d/moderate_R40,Car_3d/hard_R40,Pedestrian_aos/easy_R40,Pedestrian_aos/moderate_R40,Pedestrian_aos/hard_R40,Pedestrian_3d/easy_R40,Pedestrian_3d/moderate_R40,Pedestrian_3d/hard_R40,Cyclist_aos/easy_R40,Cyclist_aos/moderate_R40,Cyclist_aos/hard_R40,Cyclist_3d/easy_R40,Cyclist_3d/moderate_R40,Cyclist_3d/hard_R40
pv_rcnn_8369,KITTIDataset,"37,24,8,19,29,10,38,14,34,20,6,17,47,32,2,16",True,False,80,0.963,0.9636,0.9145,0.92,0.695,0.7395,95.9577,93.483,91.6293,91.2791,82.2522,79.9046,63.5526,58.1467,55.0144,55.1493,48.0073,43.9369,90.4642,75.995,71.851,81.6641,63.5959,59.2078
pv_rcnn_8369,KITTIDataset,"12,61,0,63,9,27,11,14,5,46,52,42,28,62,2,36",True,False,80,0.9625,0.9627,0.9152,0.9211,0.6922,0.7366,96.1003,91.9816,91.5407,91.23,82.0335,79.7398,64.8813,58.7082,55.3266,57.1518,48.7463,44.4117,91.5948,72.9188,70.0812,88.1815,64.5869,60.0675
pv_rcnn_8369,KITTIDataset,"43,60,37,33,61,28,29,35,22,11,7,20,25,8,51,21",True,False,80,0.9608,0.9612,0.9109,0.9175,0.6836,0.7314,96.0045,91.9667,91.5092,91.1726,82.1162,79.7947,63.408,57.6469,54.4243,55.5096,47.4268,43.2337,91.1327,77.8283,73.6234,82.378,63.3388,60.3125
pv_rcnn_8369,KITTIDataset,"1,13,28,25,15,6,27,18,10,11,8,35,59,48,34,30",True,False,80,0.9637,0.9642,0.9183,0.9235,0.6927,0.7418,97.5395,93.4461,91.6648,91.4124,82.2528,80.0375,62.624,57.5982,54.0959,54.457,47.6241,43.2719,92.6555,78.6093,74.3278,83.0337,66.0902,61.9796
pv_rcnn_8369,KITTIDataset,"51,42,47,34,36,32,29,33,63,58,60,17,50,25,37,38",True,False,80,0.947,0.9473,0.8807,0.8866,0.6403,0.6926,95.7488,88.9425,88.1338,88.3055,76.9617,74.3832,51.5332,47.4829,45.5024,39.2805,33.3306,30.4331,77.2194,65.9367,62.7278,68.6385,54.211,50.0683
pv_rcnn_8369,KITTIDataset,"40,31,12,52,16,9,39,15,4,6,11,35,42,10,50,25",True,False,80,0.9565,0.9564,0.9028,0.9089,0.673,0.7204,95.8931,91.5982,89.2523,88.9032,79.6968,77.2833,62.6644,56.1799,52.4282,50.4716,44.0519,39.951,89.8113,72.5109,69.5326,83.8797,63.2078,58.646
pv_rcnn_8369,KITTIDataset,"15,41,40,24,32,46,53,10,56,44,20,3,49,39,34,57",True,False,80,0.9272,0.9272,0.8675,0.873,0.625,0.6816,95.1274,88.4477,87.2984,84.9355,73.9449,71.3882,52.3676,45.989,43.1298,40.8795,34.8981,31.6007,73.0498,47.8942,46.1916,68.5946,43.4208,40.7739
pv_rcnn_8369,KITTIDataset,"38,22,6,55,34,63,26,57,43,47,51,37,45,15,59,16",True,False,80,0.9452,0.9453,0.8867,0.8921,0.6603,0.7051,95.9522,91.3234,88.8614,88.7991,79.0579,76.4899,60.2,54.3868,50.957,47.7969,41.2772,37.7245,84.1691,60.5548,57.9203,77.7875,52.4653,48.6925
pv_rcnn_8369,KITTIDataset,"28,8,61,4,53,43,14,26,18,16,29,23,1,51,37,17",True,False,80,0.957,0.9575,0.9072,0.9139,0.6771,0.7259,96.0079,91.6491,91.1032,89.6156,80.1271,79.1646,61.664,56.3713,53.2174,53.5498,45.7665,41.9617,90.8794,74.1503,71.303,84.5512,64.1165,61.3121
pv_rcnn_8369,KITTIDataset,"49,11,57,33,39,54,41,37,21,10,6,58,22,62,15,8,4,45,60,7",True,False,80,0.9449,0.9454,0.8916,0.8982,0.6618,0.71,95.9788,91.4709,89.0923,88.6997,79.559,77.1597,62.869,55.6323,52.1537,53.8478,45.6084,41.5726,84.9716,63.037,60.8459,80.4992,52.2621,48.5536
pv_rcnn_8369,KITTIDataset,"10,12,28,39,46,1,25,20,18,19,9,48,13,11,6,55,23,30,17,40",True,False,80,0.9535,0.954,0.8972,0.9036,0.6702,0.7188,95.8501,91.3659,90.531,88.8865,79.4784,77.0867,60.7345,55.534,51.9217,48.2028,40.9125,36.9183,88.3841,69.0707,65.9274,83.1207,59.4905,55.3182
pv_rcnn_8369,KITTIDataset,"58,5,46,53,14,30,10,25,51,17,39,34,20,60,0,26,42,27,37,40",True,False,80,0.9481,0.9487,0.8909,0.8985,0.6547,0.7067,95.8703,90.6394,88.6347,89.3248,77.4856,76.3405,57.5262,52.0832,49.3777,42.5618,36.1033,33.2229,85.1702,65.8728,63.1409,78.1987,57.2339,53.3372
pv_rcnn_8369,KITTIDataset,"17,29,27,43,58,46,3,9,61,53,15,39,63,42,33,8,10,35,45,7",True,False,80,0.9494,0.9497,0.8915,0.8966,0.6538,0.7045,95.6747,90.9461,88.6407,88.1674,76.8714,75.7049,60.2492,53.6478,50.0868,45.5041,39.0079,35.5664,79.7085,61.5677,59.3135,72.5944,53.6513,50.2011
pv_rcnn_8369,KITTIDataset,"45,4,22,39,60,47,24,7,58,23,20,43,29,54,33,48,28,0,34,31",True,False,80,0.9455,0.9458,0.885,0.8899,0.6407,0.6939,95.7846,90.5266,88.5762,88.471,76.9816,74.4683,57.4327,51.9016,47.9634,44.8123,38.1532,34.0808,76.928,62.4507,60.0903,67.7582,48.2722,45.7258
pv_rcnn_8369,KITTIDataset,"46,50,38,21,51,19,16,48,54,31,55,9,27,28,11,4,42,20,53,56",True,False,80,0.8209,0.8205,0.7565,0.7606,0.5177,0.5637,80.6662,71.6817,71.4271,70.3474,58.9185,57.049,54.7629,47.9163,43.6127,44.6223,37.6213,33.266,72.1668,47.6456,45.0723,67.451,40.8898,38.2981
pv_rcnn_8369,KITTIDataset,"2,15,12,13,25,10,60,23,40,28,35,33,53,32,52,8,42,11,39,19",True,False,80,0.9449,0.9451,0.8884,0.8955,0.6519,0.7032,95.6665,88.88,88.3234,88.3435,76.9424,74.5016,60.1149,52.6563,49.1588,47.1484,40.3993,36.7661,82.4947,66.2737,62.3476,76.0413,55.7493,52.557
pv_rcnn_8369,KITTIDataset,"53,48,6,41,28,15,34,57,27,30,22,51,33,45,59,52,38,4,16,32",True,False,80,0.9193,0.9194,0.8542,0.8605,0.603,0.6592,92.2708,85.0517,82.6547,82.1479,71.0757,68.7119,54.5974,47.6815,44.2166,42.0396,34.8628,31.139,73.8833,52.6637,50.1936,68.3773,44.7373,41.9503
pv_rcnn_8369,KITTIDataset,"54,46,57,28,52,47,29,14,42,4,21,11,15,26,1,35,3,7,39,10",True,False,80,0.9438,0.9435,0.8859,0.8905,0.6473,0.6981,95.9547,90.8525,88.6681,88.9565,77.3326,76.0688,58.7033,52.9026,49.5636,46.2676,39.5392,35.9959,82.0463,57.8728,55.5331,74.3688,47.8284,44.9491
pv_rcnn_8369,KITTIDataset,"56,20,0,51,49,24,2,18,10,11,55,42,17,41,29,40,50,23,13,38",True,False,80,0.9045,0.9041,0.8326,0.8387,0.5866,0.6369,91.8821,84.2366,81.7091,81.2679,70.1302,66.1252,41.403,37.1087,34.8054,27.674,23.8759,21.6024,67.0151,46.6443,43.9823,56.6336,36.3495,34.1462
pv_rcnn_8369,KITTIDataset,"56,50,7,17,37,62,38,5,26,13,11,2,59,40,52,54,42,60,53,8",True,False,80,0.9003,0.9006,0.8372,0.8442,0.5961,0.6429,91.0594,82.2365,80.2134,80.1128,68.8606,66.668,55.1323,47.5309,43.2074,43.863,36.4519,32.3778,74.789,53.3216,49.4384,71.8029,48.0801,44.1958
pv_rcnn_8369,KITTIDataset,"14,34,4,25,27,51,17,2,43,44,29,40,49,41,54,18,52,56,47,1",True,False,80,0.9162,0.9159,0.8515,0.8584,0.6028,0.6542,94.0882,85.7836,84.5275,84.1008,72.6356,68.6824,51.7716,45.5644,42.4501,37.8093,31.9358,28.7858,70.247,51.0443,48.131,61.6809,41.1161,38.3877
pv_rcnn_8369,KITTIDataset,"25,18,13,15,59,41,31,38,26,27,48,63,40,60,4,56,35,36,33,44",True,False,80,0.9461,0.9462,0.8879,0.893,0.6597,0.7075,95.7784,91.1813,88.7671,88.5189,79.1927,76.5827,57.4768,51.9772,49.3327,41.6417,36.8881,33.693,82.2212,61.9291,57.7373,74.8453,52.7943,49.0218
pv_rcnn_8369,KITTIDataset,"33,34,45,30,26,5,39,9,59,48,53,62,11,4,25,47,27,8,58,3",True,False,80,0.9518,0.9517,0.8955,0.901,0.658,0.7079,95.6988,91.0754,88.8197,88.7562,78.5689,76.327,58.3137,52.5856,48.8373,45.7193,38.8452,35.3247,83.334,65.7439,63.2312,75.4684,54.6307,52.2278
pv_rcnn_8369,KITTIDataset,"35,45,53,34,40,46,37,3,60,54,11,25,48,16,51,19,22,29,41,61",True,False,80,0.9262,0.9258,0.8578,0.8644,0.6119,0.6639,94.8514,85.9717,85.1814,84.5631,73.0162,70.5285,51.9037,45.4055,42.9506,38.9197,32.8111,29.8243,70.7623,51.3448,49.0477,64.6479,42.2227,39.8363
pv_rcnn_8369,KITTIDataset,"18,20,58,54,26,7,39,43,47,34,25,52,28,63,33,11,24,60,48,37",True,False,80,0.9442,0.9443,0.8826,0.8878,0.641,0.693,95.5846,89.1706,88.4388,88.3016,76.9678,74.4799,55.203,50.3555,46.7805,42.6235,36.0794,32.6599,79.9281,61.754,59.1791,67.6347,46.9483,44.386
pv_rcnn_8369,KITTIDataset,"34,48,37,55,32,19,58,14,5,43,26,18,50,12,0,8,60,30,56,62",True,False,80,0.9312,0.9312,0.8741,0.8799,0.6441,0.6902,94.7048,88.2968,87.5303,85.5119,76.0792,73.8984,58.1931,52.3833,48.6711,48.6404,41.6293,37.3804,80.6318,58.0116,55.359,74.4071,48.1252,45.3167
pv_rcnn_8369,KITTIDataset,"35,56,14,46,5,29,32,11,41,28,58,27,31,4,44,40,17,47,7,45",True,False,80,0.9272,0.9278,0.8558,0.8606,0.6043,0.6636,93.5652,87.1545,84.6076,82.3311,72.1259,68.1151,42.3426,38.8806,37.3546,28.2601,24.5067,22.4847,57.5606,44.8092,43.0203,51.538,36.3464,34.5168
pv_rcnn_8369,KITTIDataset,"48,11,3,28,36,26,16,10,58,46,62,12,1,29,50,14,23,38,21,2",True,False,80,0.9582,0.9586,0.9058,0.9138,0.6754,0.7252,95.9031,91.7748,91.0694,89.3269,79.9326,77.4755,62.5275,56.9469,53.1979,51.7823,44.1178,39.8569,89.8232,74.6698,70.5838,82.76,60.9232,56.699
pv_rcnn_8369,KITTIDataset,"21,33,63,24,28,36,14,18,25,61,34,4,16,55,54,22,48,58,30,6",True,False,80,0.9346,0.9348,0.8815,0.8873,0.6455,0.698,94.9726,88.2239,87.8453,87.1682,76.3019,74.1553,59.1098,52.7026,49.1531,51.5134,43.6452,39.7147,83.46,59.6937,57.0601,76.6552,51.5441,48.0056
pv_rcnn_8369,KITTIDataset,"32,53,60,38,57,52,58,28,24,6,35,21,44,3,61,10,2,42,29,45",True,False,80,0.9351,0.9355,0.8761,0.8828,0.6387,0.6881,95.4537,88.7962,88.0251,86.149,76.7127,74.2507,57.5811,49.3258,45.9891,47.6527,39.2142,35.568,78.0624,52.3018,49.8647,71.6651,46.2339,42.7807
pv_rcnn_8369,KITTIDataset,"56,63,36,33,17,27,42,30,62,2,26,25,5,40,14,60,24,23,18,29",True,False,80,0.9554,0.9556,0.9049,0.91,0.6794,0.7267,95.7695,91.4411,90.87,90.4676,79.9384,79.1023,63.0298,57.8233,54.1516,50.9966,43.9415,40.0723,87.971,68.5181,64.5422,83.9323,60.6188,57.5342
pv_rcnn_8369,KITTIDataset,"20,30,2,5,45,14,46,41,6,17,55,63,53,58,28,0,31,24,35,16",True,False,80,0.9465,0.9461,0.8897,0.8954,0.6565,0.7056,95.5531,90.9132,88.6367,88.582,78.4216,76.4651,58.9643,53.1075,49.2173,47.4048,40.1262,36.2115,85.3472,62.0846,59.7567,81.813,54.9216,52.2357
pv_rcnn_8369,KITTIDataset,"45,38,49,40,30,12,9,63,21,13,4,31,44,15,26,1,46,62,0,41",True,False,80,0.9473,0.9478,0.8855,0.8918,0.6414,0.6973,95.4656,90.642,88.1124,84.9314,76.0428,73.5311,51.3087,46.1161,44.1364,39.0537,32.8796,30.0319,71.3177,61.616,59.3153,62.8299,49.5203,47.3266
pv_rcnn_8369,KITTIDataset,"56,42,39,19,23,55,43,59,20,7,53,48,31,45,29,38,4,15,35,34",True,False,80,0.9167,0.917,0.8584,0.8618,0.6096,0.6617,92.4955,85.3687,84.3923,82.2124,71.0429,68.6156,56.3509,49.5117,45.8883,44.2688,37.1489,33.4634,70.6302,47.7479,45.5729,62.5629,39.7855,37.5796
pv_rcnn_8369,KITTIDataset,"48,62,56,22,11,31,43,57,50,60,14,44,26,42,21,36,38,33,58,23",True,False,80,0.9227,0.923,0.8601,0.8641,0.6232,0.675,94.5634,88.1653,85.4828,84.3894,73.7544,71.2001,54.4578,48.629,45.6548,41.0384,35.1644,31.662,64.8287,45.8583,43.4329,58.4531,37.3076,34.9804
pv_rcnn_8369,KITTIDataset,"28,15,62,58,53,38,40,63,17,48,52,12,2,46,61,18,16,60,29,5",True,False,80,0.9432,0.9435,0.8868,0.8942,0.6546,0.7045,95.748,90.3575,88.4826,88.6117,77.1236,74.6856,58.1055,51.7468,48.0579,50.3793,41.6352,37.6612,83.0948,65.7253,61.8245,75.5031,55.749,51.8425
pv_rcnn_8369,KITTIDataset,"61,25,2,20,56,32,29,22,30,6,55,19,35,21,12,4,18,51,3,38",True,False,80,0.9334,0.9336,0.8798,0.8865,0.6525,0.7008,94.8272,88.1768,87.683,85.8219,76.2682,74.1847,60.952,54.4121,51.0013,54.1802,45.8759,41.4818,86.018,62.1994,59.3381,78.9388,52.3678,48.8896
pv_rcnn_8369,KITTIDataset,"55,62,14,49,46,30,13,28,19,7,40,4,60,35,10,26,53,50,59,43",True,False,80,0.9404,0.9405,0.8791,0.8848,0.6394,0.69,95.5284,88.9264,88.1589,88.3825,76.66,74.2089,55.6697,48.9105,45.7843,42.3232,35.4435,31.9771,78.3471,59.878,57.343,73.6406,52.2221,49.2912
pv_rcnn_8369,KITTIDataset,"21,46,15,2,5,49,59,60,17,28,26,29,51,48,3,54,33,11,4,55",True,False,80,0.9251,0.9251,0.8618,0.8703,0.6195,0.6743,94.2664,87.4816,85.3134,84.4584,73.1042,70.8535,54.0353,48.6106,45.4892,43.9549,37.0533,33.1749,76.2148,54.6123,52.5217,67.0014,45.4174,41.9219
pv_rcnn_8369,KITTIDataset,"45,59,41,39,37,27,7,15,26,3,20,42,34,57,29,38,5,13,12,21",True,False,80,0.951,0.9512,0.8928,0.8983,0.6534,0.7041,95.5385,91.2121,88.7658,87.8886,78.8674,76.333,55.6909,51.0172,47.9297,40.4176,35.0732,32.7306,72.8721,58.4093,55.9436,68.6504,48.2167,45.873
pv_rcnn_8369,KITTIDataset,"3,23,30,44,33,8,45,48,49,50,17,21,46,38,37,6,4,54,42,28",True,False,80,0.9104,0.9109,0.8384,0.8438,0.5744,0.6295,91.479,84.4368,81.766,80.1783,68.0711,65.4416,41.423,36.4114,33.8638,29.4275,24.1569,22.2115,59.7453,51.9557,49.6229,47.2234,38.2487,35.9745
pv_rcnn_8369,KITTIDataset,"37,42,31,1,26,23,39,44,35,8,28,61,24,47,3,36,16,43,27,17",True,False,80,0.9456,0.946,0.8815,0.8868,0.6378,0.692,95.4715,88.9714,88.1846,85.2697,76.202,73.7214,48.6115,45.3137,43.2976,33.8624,29.5213,27.1038,67.6606,59.1915,56.1404,55.0244,45.9886,42.5553
pv_rcnn_8369,KITTIDataset,"61,17,41,33,63,18,28,49,46,4,21,20,14,59,40,15,54,51,2,53",True,False,80,0.9326,0.9326,0.8726,0.8793,0.6257,0.6789,95.0408,88.1219,85.8837,85.2793,73.9692,71.6441,56.2589,49.6484,46.113,45.6686,38.4665,34.8754,79.5791,58.2659,55.7615,72.331,50.2253,47.1419
pv_rcnn_8369,KITTIDataset,"53,30,9,8,48,25,6,15,27,58,55,28,42,23,32,13,17,35,62,10",True,False,80,0.9463,0.9466,0.8974,0.903,0.6651,0.7145,95.6406,91.0379,88.9006,88.9509,79.0033,76.9486,60.9816,55.1601,51.3589,53.0344,45.9744,42.3025,86.172,64.4617,61.6963,82.5365,57.7808,53.96
pv_rcnn_8369,KITTIDataset,"13,36,10,61,60,40,3,55,27,23,28,4,18,12,20,22,6,43,29,56",True,False,80,0.9381,0.9383,0.884,0.89,0.6561,0.7026,94.8934,88.5047,87.932,87.2202,76.8006,75.8959,58.9054,53.8756,50.0739,50.4411,43.641,39.2357,85.1643,61.1474,57.5367,79.9749,52.7346,49.706
pv_rcnn_8369,KITTIDataset,"13,10,7,19,52,30,21,14,57,60,42,27,54,2,31,49,15,9,53,33",True,False,80,0.9131,0.9132,0.8565,0.8616,0.6113,0.6597,92.1709,85.0478,82.9874,82.8495,71.5052,69.3495,57.5035,50.9918,46.9064,51.1425,43.2386,39.2327,74.7227,51.6153,49.2082,72.2818,46.4474,43.6663
pv_rcnn_8369,KITTIDataset,"57,17,60,6,43,2,44,23,20,49,21,50,39,27,11,62,48,25,32,16",True,False,80,0.9345,0.9344,0.8704,0.8781,0.6306,0.6814,94.9181,88.5355,85.9179,85.3636,75.4526,71.7287,49.7892,45.38,42.315,39.2997,33.2253,30.0924,66.8833,53.2097,51.1235,59.5617,42.6673,40.251
pv_rcnn_8369,KITTIDataset,"63,23,42,36,34,37,9,31,38,13,4,61,47,26,8,62,2,50,54,51",True,False,80,0.9449,0.9448,0.8816,0.8858,0.6386,0.688,95.5321,88.923,88.1525,88.3268,76.9423,74.403,52.2269,47.9394,44.9623,37.4267,32.2497,30.0345,79.3442,63.6969,59.4291,69.129,51.8601,47.645
pv_rcnn_8369,KITTIDataset,"23,51,52,61,2,42,50,4,9,44,58,54,16,19,0,28,27,45,40,21",True,False,80,0.9149,0.9152,0.8492,0.8545,0.6026,0.6578,92.1975,85.2083,82.8024,84.0909,71.6161,69.1462,48.8052,42.6696,39.155,36.7497,30.1908,27.3621,75.1065,54.779,52.4154,66.114,44.9951,42.2519
pv_rcnn_8369,KITTIDataset,"0,50,9,44,17,1,55,63,59,36,18,57,33,38,49,4,20,27,43,30",True,False,80,0.9396,0.9395,0.8758,0.8823,0.6398,0.6919,95.7204,91.0509,88.5483,88.0567,76.8026,74.1114,52.5335,47.1798,44.2183,39.6971,33.172,30.1734,75.0731,56.3728,52.5949,67.1624,45.0253,42.2565
pv_rcnn_8369,KITTIDataset,"54,10,48,14,40,17,25,23,45,35,47,56,57,16,41,4,50,30,6,28",True,False,80,0.9217,0.9216,0.8589,0.8643,0.6131,0.6656,94.4447,87.4293,85.0405,84.9995,73.473,71.0068,56.7136,50.4365,46.52,41.5551,35.9815,32.3047,73.0581,51.1315,49.0453,68.4272,43.7046,40.3138
pv_rcnn_8369,KITTIDataset,"10,1,26,60,41,6,44,58,4,47,38,2,16,18,50,43,48,62,23,54",True,False,80,0.9411,0.9412,0.8804,0.8868,0.639,0.6887,95.4432,90.3936,88.1723,87.5566,76.5332,73.9354,54.4377,49.5238,45.6046,42.1859,35.8935,32.7922,74.6553,62.2234,58.7826,67.2321,48.5527,45.0585
pv_rcnn_8369,KITTIDataset,"3,61,35,45,33,56,32,19,60,1,9,10,29,57,17,2,20,16,55,34",True,False,80,0.9006,0.9005,0.8472,0.8524,0.6239,0.6682,90.057,85.0672,83.2246,82.3553,73.2835,71.5309,58.9766,53.0748,49.4639,51.593,44.1626,40.1287,78.0269,54.8491,52.4802,72.3477,46.2743,43.7075
pv_rcnn_8369,KITTIDataset,"61,11,49,25,33,52,28,56,38,30,29,0,8,63,26,19,60,18,12,7",True,False,80,0.9524,0.9524,0.9006,0.9079,0.6696,0.7176,95.9452,91.6488,91.0601,89.0786,79.7206,77.3242,59.5934,52.9156,50.0237,51.2556,42.6186,39.0698,87.8205,66.7859,63.6735,81.0969,58.2909,54.3622
pv_rcnn_8369,KITTIDataset,"48,14,45,10,28,53,46,7,56,18,47,49,38,36,3,24,20,16,31,26",True,False,80,0.8994,0.8998,0.8325,0.8386,0.5746,0.6313,87.6789,81.4999,78.9723,76.207,67.0996,63.3677,45.3491,39.2303,36.4481,34.8474,28.7987,25.7356,60.3535,45.0805,43.0212,54.0066,39.1803,37.1643
pv_rcnn_8369,KITTIDataset,"5,32,40,2,44,43,16,4,30,35,46,28,62,56,48,12,27,60,42,37",True,False,80,0.9377,0.9375,0.8734,0.8785,0.6369,0.687,95.3514,88.8121,87.7329,84.8302,75.8191,73.1637,54.3323,49.1826,47.0458,38.7943,33.5712,30.3725,71.2337,54.9373,52.9464,60.2791,44.0678,40.9028
pv_rcnn_8369,KITTIDataset,"28,27,11,52,54,45,46,61,49,21,58,63,19,29,36,56,34,6,8,47",True,False,80,0.9251,0.9252,0.8608,0.865,0.6194,0.6697,95.2485,88.0343,85.5671,85.0358,73.7113,71.279,52.3828,46.2591,43.3048,40.4631,33.9016,30.7622,71.3749,49.4505,47.1936,63.1309,41.0627,38.7368
pv_rcnn_8369,KITTIDataset,"18,20,12,8,34,52,26,57,24,51,23,60,36,49,46,11,10,54,33,59",True,False,80,0.9299,0.9302,0.8712,0.8777,0.6313,0.6808,95.6532,88.4766,86.1122,87.4368,76.1169,73.605,57.4885,50.7786,46.8555,46.7928,39.0523,35.4097,78.5906,57.326,54.6716,70.9897,46.738,42.8795
pv_rcnn_8369,KITTIDataset,"14,5,34,37,30,16,46,55,1,58,25,29,57,17,12,8,15,47,36,20",True,False,80,0.9437,0.944,0.8855,0.8913,0.6574,0.7061,95.6449,90.9679,88.6413,88.3692,78.4345,76.2455,56.7759,51.4574,48.0128,45.848,38.6518,34.9381,82.7797,59.9912,57.4599,73.008,47.1926,44.3436
pv_rcnn_8369,KITTIDataset,"1,6,40,12,18,27,8,60,58,3,24,48,62,33,59,38,22,37,21,39",True,False,80,0.954,0.9544,0.895,0.9012,0.6627,0.7126,95.705,91.4529,90.5567,88.2681,79.2956,76.8149,51.5977,47.0628,45.0027,38.841,33.4384,30.7801,77.7581,67.2278,63.8027,65.436,51.422,47.9
pv_rcnn_8369,KITTIDataset,"11,17,49,54,18,23,13,46,26,50,29,51,7,16,14,10,36,44,56,2",True,False,80,0.9203,0.92,0.8565,0.8621,0.617,0.6653,94.0253,87.0043,84.8911,84.8353,73.7036,71.3095,50.0099,44.575,42.0735,40.8074,34.6211,31.4027,74.9596,55.5078,52.7406,66.6868,46.6223,42.9852
pv_rcnn_8369,KITTIDataset,"42,47,3,14,4,39,34,40,53,30,48,51,8,60,19,25,22,61,16,59",True,False,80,0.9465,0.9467,0.8872,0.8931,0.6503,0.7006,95.526,89.0269,88.3884,88.5339,76.899,74.3317,56.744,51.2966,47.6062,43.8891,37.7182,33.8111,82.4747,65.6736,63.0117,75.0593,56.64,53.0039
pv_rcnn_8369,KITTIDataset,"49,27,39,22,11,31,28,44,10,34,42,60,12,16,41,48,5,4,50,19",True,False,80,0.9368,0.9372,0.873,0.8808,0.6267,0.6811,93.2028,88.5548,85.8868,85.9282,74.4813,71.873,47.4641,43.9046,41.2259,35.803,31.2616,28.4749,70.1163,61.0682,57.4132,62.9235,48.5955,44.9601
pv_rcnn_8369,KITTIDataset,"4,16,9,63,47,0,19,28,54,25,3,49,14,6,29,61,8,48,60,55",True,False,80,0.9263,0.9268,0.8631,0.8701,0.6199,0.6746,92.2581,87.1891,84.9951,84.2384,73.1941,70.8186,51.9655,46.4761,42.9751,43.7241,36.9187,32.7575,76.4948,55.8138,53.5064,67.7584,46.1093,43.6288
pv_rcnn_8369,KITTIDataset,"57,0,6,23,45,35,25,20,24,59,2,60,29,56,30,19,39,38,36,22",True,False,80,0.9403,0.9404,0.8865,0.8916,0.6595,0.7069,95.3776,90.4713,88.3355,87.9023,78.5617,76.3647,58.3977,52.7575,49.7762,50.1348,42.3098,38.1481,81.5403,59.4397,55.6435,76.8945,50.2212,47.6358
pv_rcnn_8369,KITTIDataset,"39,47,45,55,41,35,36,4,61,11,5,59,30,25,53,3,21,20,52,6",True,False,80,0.9325,0.9327,0.8777,0.883,0.6372,0.6887,95.2335,88.2268,85.9424,85.8701,74.5561,73.6528,58.7973,51.521,47.6683,48.6993,41.0499,37.2335,78.6658,57.308,54.2302,72.6902,49.1871,46.319
pv_rcnn_8369,KITTIDataset,"29,1,43,23,22,12,58,47,44,5,31,16,2,30,46,18,24,50,13,63",True,False,80,0.9515,0.9514,0.89,0.8964,0.6526,0.7033,95.5708,90.9592,88.5067,88.6331,78.2297,75.9002,54.1379,49.1635,46.6975,40.8965,34.2959,30.8157,75.2144,64.3191,61.878,67.2146,51.1584,47.6238
pv_rcnn_8369,KITTIDataset,"43,45,15,55,39,6,21,41,27,34,53,23,52,1,63,10,0,18,17,51",True,False,80,0.9127,0.9134,0.8519,0.8592,0.6099,0.6615,92.0736,84.7043,82.5337,82.5308,71.2939,69.0311,54.2467,47.6332,43.6547,44.761,37.6253,33.5863,73.1242,54.3029,51.5032,68.7792,46.9831,43.2815
pv_rcnn_8369,KITTIDataset,"58,42,9,24,22,41,51,50,55,13,37,63,20,32,39,48,30,57,59,6",True,False,80,0.929,0.929,0.8632,0.8696,0.6271,0.6791,95.1093,88.341,85.795,87.6086,76.1149,72.0575,52.5319,47.5708,43.9418,38.9547,34.0006,30.2175,78.741,54.7842,52.3838,70.1686,45.3764,42.6541
pv_rcnn_8369,KITTIDataset,"15,53,27,33,22,30,21,58,3,1,11,45,59,56,36,6,23,52,12,8",True,False,80,0.9392,0.9395,0.8868,0.8922,0.6571,0.7047,95.4,88.7047,88.1918,88.0901,77.0369,74.647,58.9413,51.9233,47.9912,53.723,45.0776,40.6751,83.3532,59.9944,57.0686,78.5334,54.8017,50.8529
pv_rcnn_8369,KITTIDataset,"48,61,20,0,40,51,54,10,16,12,6,43,46,63,24,35,41,11,30,19",True,False,80,0.9483,0.9488,0.8887,0.8955,0.6522,0.7037,96.1096,90.6644,88.682,88.6671,77.1422,74.6804,57.6933,52.2531,49.5101,46.3878,39.1912,35.4773,82.0592,65.2834,62.8133,76.9266,55.9695,52.0372
pv_rcnn_8369,KITTIDataset,"61,43,48,55,36,54,41,46,23,14,56,22,32,10,19,49,1,7,60,38",True,False,80,0.8786,0.8791,0.8142,0.8195,0.5728,0.6247,88.3173,80.0555,79.2591,77.1268,66.328,63.9968,53.9962,47.9133,44.1586,43.1966,36.119,32.1999,71.4424,46.9223,44.7368,67.576,41.5293,39.1646
pv_rcnn_8369,KITTIDataset,"22,29,15,3,1,38,56,25,10,11,58,13,62,8,33,32,41,34,35,23",True,False,80,0.9534,0.9533,0.902,0.9073,0.6736,0.7227,95.7948,91.4186,90.8385,88.7302,79.6068,77.2692,60.1011,55.1488,51.8417,51.5602,44.9267,40.8054,84.5872,65.5205,62.79,76.3568,54.0279,51.3013
pv_rcnn_8369,KITTIDataset,"31,39,48,52,60,54,8,11,61,6,59,25,4,12,18,20,24,63,36,44",True,False,80,0.9511,0.9511,0.8998,0.9062,0.6665,0.717,95.9449,91.4335,89.1488,89.2863,79.4486,77.1397,62.1356,55.6975,51.7127,53.3371,45.1255,41.1691,87.1055,67.2678,63.0012,81.4309,56.9749,52.7314
