method,dataset,dataset_version,pretrained,train,epochs,recall/roi_0.3,recall/rcnn_0.3,recall/roi_0.5,recall/rcnn_0.5,recall/roi_0.7,recall/rcnn_0.7,Car_aos/easy_R40,Car_aos/moderate_R40,Car_aos/hard_R40,Car_3d/easy_R40,Car_3d/moderate_R40,Car_3d/hard_R40,Pedestrian_aos/easy_R40,Pedestrian_aos/moderate_R40,Pedestrian_aos/hard_R40,Pedestrian_3d/easy_R40,Pedestrian_3d/moderate_R40,Pedestrian_3d/hard_R40,Cyclist_aos/easy_R40,Cyclist_aos/moderate_R40,Cyclist_aos/hard_R40,Cyclist_3d/easy_R40,Cyclist_3d/moderate_R40,Cyclist_3d/hard_R40
pointpillar_7728,KITTIDataset,"5,48,3,47,13,18,22,57,29,31,7,43,55,21,20,1",True,False,80,0.0,0.9164,0.0,0.8458,0.0,0.5771,95.1864,88.6863,86.8468,83.5632,71.8468,66.9602,45.1911,41.7356,38.3742,46.9975,42.915,38.8728,79.2253,61.9769,58.2965,70.3496,51.5857,48.2302
pointpillar_7728,KITTIDataset,"39,12,38,59,5,43,7,22,35,21,44,42,57,15,41,10",True,False,80,0.0,0.9023,0.0,0.8168,0.0,0.5346,91.1293,85.0576,81.6258,73.6798,65.4389,60.411,37.4284,34.8995,32.7261,35.1757,32.2042,28.9032,60.67,54.0603,51.3297,43.5276,37.2083,35.3124
pointpillar_7728,KITTIDataset,"34,21,60,59,53,22,20,62,3,30,51,10,46,6,25,55",True,False,80,0.0,0.9165,0.0,0.8508,0.0,0.584,94.9084,88.7516,87.0233,83.1508,71.926,68.466,44.3109,41.2107,38.1353,52.1228,46.1064,41.4563,82.0794,62.4756,59.3051,76.6578,56.114,52.435
pointpillar_7728,KITTIDataset,"6,41,46,32,13,10,39,38,43,23,5,52,33,40,61,47",True,False,80,0.0,0.9033,0.0,0.8187,0.0,0.5355,92.261,86.7228,81.9634,77.3253,66.3351,61.0777,38.0403,34.9412,32.6302,34.2704,30.919,27.9237,61.4055,53.002,49.987,50.4451,42.9783,40.1642
pointpillar_7728,KITTIDataset,"16,62,61,8,1,25,44,15,14,39,56,41,0,45,9,52",True,False,80,0.0,0.9213,0.0,0.852,0.0,0.5847,95.1231,88.836,87.0961,84.0507,72.3162,68.6157,43.7861,40.2141,37.2227,49.7139,44.3423,40.1779,77.1176,60.6809,57.2227,71.6721,54.3532,50.5411
pointpillar_7728,KITTIDataset,"10,31,27,47,37,52,57,36,33,30,56,28,44,0,2,43",True,False,80,0.0,0.9031,0.0,0.8277,0.0,0.557,92.4871,87.1266,83.8624,80.9994,69.078,65.0884,41.7332,38.1286,35.3879,43.8902,39.5274,35.3496,72.9187,54.0591,51.2864,63.3187,43.2773,40.7985
pointpillar_7728,KITTIDataset,"41,61,31,16,19,57,15,55,10,60,20,62,54,38,17,63",True,False,80,0.0,0.9,0.0,0.8299,0.0,0.5612,92.363,85.634,84.0397,80.0776,67.4857,64.3134,43.9984,40.3649,36.9854,53.0652,46.2153,41.7461,81.2249,57.7779,54.4645,77.7608,52.463,49.2427
pointpillar_7728,KITTIDataset,"59,41,1,9,62,47,48,2,4,0,45,25,35,20,13,15",True,False,80,0.0,0.9267,0.0,0.8578,0.0,0.5955,95.232,90.5263,87.6817,84.6839,74.1218,69.4512,41.8238,39.444,36.603,47.0949,42.5445,38.7358,79.1996,65.7881,61.8478,69.651,54.4517,51.0658
pointpillar_7728,KITTIDataset,"17,13,60,28,41,2,27,37,63,55,4,22,9,18,3,25",True,False,80,0.0,0.9272,0.0,0.8667,0.0,0.6078,95.2862,90.983,88.3368,85.6008,74.985,71.5028,45.7898,41.8354,39.0493,53.428,47.9925,43.2662,84.957,64.8315,61.2641,81.7156,58.8329,55.4872
pointpillar_7728,KITTIDataset,"30,3,5,21,13,32,17,42,12,41,34,48,0,51,54,24",True,False,80,0.0,0.9211,0.0,0.8528,0.0,0.5793,94.3246,88.7869,87.1465,84.0402,71.9787,67.1912,43.4261,40.8714,37.6808,50.6644,45.2425,40.9387,81.2061,61.4934,58.3248,74.7302,53.2027,49.665
