method,dataset,dataset_version,pretrained,train,epochs,recall/roi_0.3,recall/rcnn_0.3,recall/roi_0.5,recall/rcnn_0.5,recall/roi_0.7,recall/rcnn_0.7,Car_aos/easy_R40,Car_aos/moderate_R40,Car_aos/hard_R40,Car_3d/easy_R40,Car_3d/moderate_R40,Car_3d/hard_R40,Pedestrian_aos/easy_R40,Pedestrian_aos/moderate_R40,Pedestrian_aos/hard_R40,Pedestrian_3d/easy_R40,Pedestrian_3d/moderate_R40,Pedestrian_3d/hard_R40,Cyclist_aos/easy_R40,Cyclist_aos/moderate_R40,Cyclist_aos/hard_R40,Cyclist_3d/easy_R40,Cyclist_3d/moderate_R40,Cyclist_3d/hard_R40
PartA2_7940,KITTIDataset,"56,8,20,0,2,54,5,38",True,False,80,0.9558,0.9555,0.9124,0.9159,0.6839,0.7208,95.5079,90.8262,90.3155,90.8186,79.7051,78.5149,72.0311,65.5779,61.7711,62.997,56.0136,50.3132,89.0933,69.1158,66.7122,85.9677,60.589,57.5456
PartA2_7940,KITTIDataset,"39,1,24,6,27,44,46,36",True,False,80,0.9667,0.9671,0.9203,0.926,0.6926,0.7292,95.676,91.4772,91.056,91.8971,82.0236,79.7047,69.1754,64.6762,60.7552,59.7832,53.5726,48.4746,88.8101,74.0613,69.8689,85.0656,64.8946,60.7475
PartA2_7940,KITTIDataset,"62,46,59,1,39,21,8,23",True,False,80,0.9694,0.9698,0.925,0.9302,0.7009,0.737,97.2572,93.0963,91.3682,92.1897,82.8298,80.3143,71.38,66.6001,63.1047,62.3826,55.4673,50.4931,91.2862,76.7322,73.7656,88.2089,67.9488,64.7674
PartA2_7940,KITTIDataset,"34,26,31,43,35,2,11,38",True,False,80,0.9674,0.9675,0.9222,0.9278,0.6921,0.7296,95.6771,91.5395,91.1316,91.7636,82.2725,79.9699,70.3263,65.406,61.6794,58.4911,52.9748,47.9515,90.5718,76.1016,72.0919,84.2539,66.0044,61.4777
PartA2_7940,KITTIDataset,"28,52,47,46,33,63,43,40",True,False,80,0.9593,0.9595,0.9063,0.9118,0.6677,0.7077,95.4993,90.9317,88.6522,89.0191,79.3902,76.9847,63.8865,59.0368,55.9272,51.3949,45.9728,42.009,86.3404,69.6782,66.8386,80.2965,61.4566,57.5034
PartA2_7940,KITTIDataset,"51,38,5,2,39,14,12,1",True,False,80,0.9672,0.9676,0.9176,0.9242,0.6896,0.7272,95.9807,91.5343,91.1396,91.7626,82.1223,79.828,68.3188,63.1673,59.8124,56.0047,49.4926,45.7574,91.6172,77.3269,74.2301,87.4263,67.1482,62.6247
PartA2_7940,KITTIDataset,"56,45,27,20,50,36,7,37",True,False,80,0.9606,0.961,0.9086,0.9139,0.6815,0.7182,95.5553,91.1639,90.5104,90.9993,80.0232,77.6029,65.2863,60.4653,57.1265,53.5546,48.2056,43.532,86.9639,67.9572,65.1218,84.5259,59.818,55.8575
PartA2_7940,KITTIDataset,"54,47,29,31,38,33,34,14",True,False,80,0.9618,0.9616,0.9122,0.9169,0.6779,0.7129,95.9005,91.0756,90.4982,89.5176,79.8762,77.5147,68.4123,62.752,59.5851,57.2978,51.5668,46.2394,88.2785,72.9875,70.1929,83.3213,61.7735,57.7617
PartA2_7940,KITTIDataset,"60,31,29,19,62,35,23,2",True,False,80,0.9694,0.9696,0.928,0.9335,0.7038,0.7404,95.715,92.5903,91.3743,92.3744,82.7344,80.4836,72.7522,68.1805,63.9829,64.9813,58.5786,52.9289,94.2822,79.8276,77.0274,87.6561,69.4838,65.3807
PartA2_7940,KITTIDataset,"44,14,45,55,7,32,30,3",True,False,80,0.9615,0.9616,0.908,0.9137,0.6776,0.7176,95.6078,91.0322,90.4127,88.9546,79.6,77.2701,65.2365,59.9425,56.5634,54.9961,48.5293,44.223,86.7423,66.8004,64.3371,82.4667,59.1998,55.4823
PartA2_7940,KITTIDataset,"55,17,25,16,39,43,3,59",True,False,80,0.963,0.9633,0.9163,0.9217,0.6902,0.7271,95.8176,91.3434,90.9159,91.4948,81.8949,79.7236,71.1242,65.6051,61.6531,61.2885,54.2221,48.7507,90.7485,70.7284,68.0421,86.8195,62.9173,59.1431
PartA2_7940,KITTIDataset,"48,33,21,31,27,49,24,6",True,False,80,0.962,0.9618,0.9109,0.9177,0.677,0.7169,95.4564,91.0517,90.3646,89.4834,80.0454,77.6528,65.2833,60.4338,56.8071,54.984,49.2779,44.2398,87.5649,73.8134,71.3571,78.5235,61.4014,58.5796
PartA2_7940,KITTIDataset,"24,35,30,53,63,19,39,58",True,False,80,0.9646,0.9646,0.9208,0.9249,0.6876,0.725,95.7529,91.306,90.9603,91.5912,80.1395,79.2723,70.7915,64.7762,61.0846,62.2111,55.3873,50.2851,91.0583,73.9981,71.1516,84.4404,65.2634,61.6121
PartA2_7940,KITTIDataset,"59,25,41,45,26,11,15,50",True,False,80,0.9669,0.9675,0.9195,0.9257,0.689,0.7286,95.713,91.4295,91.0617,91.6192,81.8868,79.7139,68.8129,63.1622,59.9226,58.3633,52.0501,47.4668,90.244,75.4943,72.6178,85.8258,65.1771,61.9655
PartA2_7940,KITTIDataset,"57,28,53,2,40,44,45,8",True,False,80,0.9585,0.9588,0.9055,0.9106,0.6714,0.7075,95.4041,90.8809,89.9479,88.9009,79.4121,77.0151,66.7549,60.3584,56.6526,52.9378,47.2744,43.0128,84.7206,64.9376,62.8628,82.6497,59.3491,56.7978
PartA2_7940,KITTIDataset,"21,6,34,0,39,63,60,30",True,False,80,0.9704,0.9706,0.9284,0.934,0.7044,0.74,95.69,93.2488,91.4076,92.0021,82.6352,80.2905,74.0817,69.2751,65.576,64.5915,58.5949,53.5288,92.2538,77.9033,75.0312,87.7698,67.9111,64.8581
PartA2_7940,KITTIDataset,"15,57,5,35,53,27,19,49",True,False,80,0.9596,0.9599,0.9124,0.9191,0.6832,0.7165,95.637,91.2067,90.6127,89.3431,79.8523,77.5865,68.264,62.9846,59.6445,60.1925,53.3972,48.6957,88.387,69.1565,67.7912,85.3451,62.442,59.791
PartA2_7940,KITTIDataset,"22,21,11,48,1,12,14,46",True,False,80,0.9665,0.967,0.9225,0.9279,0.6954,0.7336,95.6443,91.3988,91.0902,91.7146,82.2453,79.8976,70.9581,66.3212,62.9986,61.6804,55.6774,51.0399,91.1333,76.2102,73.6542,86.9994,66.4503,62.5641
PartA2_7940,KITTIDataset,"36,11,9,55,47,51,2,25",True,False,80,0.9604,0.9608,0.9086,0.9144,0.6855,0.7226,95.5363,90.9633,90.3854,90.4334,79.954,78.7464,67.4114,62.2157,59.2699,57.5447,51.3296,46.3985,91.1513,69.7478,67.0247,86.0268,61.4513,57.8412
PartA2_7940,KITTIDataset,"18,21,7,23,35,3,24,45",True,False,80,0.9691,0.9696,0.9249,0.9306,0.7017,0.7377,95.6886,91.5258,91.3046,91.8986,82.5263,80.1984,71.7408,66.8018,63.4353,63.2476,57.0351,51.7154,92.1829,77.7374,75.1006,88.3953,69.4923,65.7577
PartA2_7940,KITTIDataset,"23,58,49,9,33,53,31,10",True,False,80,0.9619,0.962,0.9164,0.9221,0.6841,0.7196,95.6457,91.1371,90.7028,89.4092,79.8141,78.9052,69.2102,63.1901,59.8698,60.5413,54.2148,49.1158,90.6582,73.6321,70.918,85.4464,63.5958,59.6019
